Log Entry,Timestamp,Time_s,Log Entry Type,World Position (z),Rocket Velocity (z),Rocket Acceleration (z)
52013,59007,59.007,ESTIMATOR_VAR,1.19,0.603,0.178
52019,59012,59.012,ESTIMATOR_VAR,1.186,0.602,0.188
52025,59021,59.021,ESTIMATOR_VAR,1.193,0.604,0.188
52039,59033,59.033,ESTIMATOR_VAR,1.197,0.606,0.185
52048,59043,59.043,ESTIMATOR_VAR,1.197,0.606,0.178
52058,59053,59.053,ESTIMATOR_VAR,1.198,0.606,0.188
52067,59063,59.063,ESTIMATOR_VAR,1.202,0.607,0.188
52076,59073,59.073,ESTIMATOR_VAR,1.207,0.608,0.178
52085,59083,59.083,ESTIMATOR_VAR,1.212,0.61,0.182
52095,59093,59.093,ESTIMATOR_VAR,1.209,0.609,0.175
52104,59104,59.104,ESTIMATOR_VAR,1.21,0.609,0.175
52113,59114,59.114,ESTIMATOR_VAR,1.207,0.608,0.185
52122,59123,59.123,ESTIMATOR_VAR,1.208,0.609,0.185
52132,59133,59.133,ESTIMATOR_VAR,1.205,0.608,0.178
52142,59143,59.143,ESTIMATOR_VAR,1.206,0.608,0.172
52149,59152,59.152,ESTIMATOR_VAR,1.207,0.608,0.178
52155,59161,59.161,ESTIMATOR_VAR,1.213,0.61,0.178
52170,59173,59.173,ESTIMATOR_VAR,1.217,0.611,0.175
52179,59183,59.183,ESTIMATOR_VAR,1.214,0.61,0.172
52188,59193,59.193,ESTIMATOR_VAR,1.211,0.609,0.172
52197,59204,59.204,ESTIMATOR_VAR,1.215,0.61,0.185
52207,59213,59.213,ESTIMATOR_VAR,1.213,0.609,0.182
52216,59223,59.223,ESTIMATOR_VAR,1.21,0.608,0.188
52225,59233,59.233,ESTIMATOR_VAR,1.211,0.609,0.172
52234,59243,59.243,ESTIMATOR_VAR,1.211,0.609,0.185
52244,59253,59.253,ESTIMATOR_VAR,1.212,0.609,0.188
52253,59263,59.263,ESTIMATOR_VAR,1.21,0.608,0.185
52262,59273,59.273,ESTIMATOR_VAR,1.207,0.607,0.178
52271,59283,59.283,ESTIMATOR_VAR,1.207,0.607,0.185
52281,59293,59.293,ESTIMATOR_VAR,1.208,0.608,0.182
52290,59304,59.304,ESTIMATOR_VAR,1.209,0.608,0.175
52299,59314,59.314,ESTIMATOR_VAR,1.213,0.609,0.178
52308,59323,59.323,ESTIMATOR_VAR,1.213,0.609,0.182
52318,59333,59.333,ESTIMATOR_VAR,1.214,0.609,0.188
52327,59343,59.343,ESTIMATOR_VAR,1.21,0.608,0.182
52336,59353,59.353,ESTIMATOR_VAR,1.206,0.607,0.185
52345,59363,59.363,ESTIMATOR_VAR,1.211,0.608,0.172
52355,59373,59.373,ESTIMATOR_VAR,1.215,0.609,0.175
52364,59383,59.383,ESTIMATOR_VAR,1.216,0.61,0.182
52373,59393,59.393,ESTIMATOR_VAR,1.221,0.611,0.182
52382,59404,59.404,ESTIMATOR_VAR,1.225,0.612,0.188
52392,59413,59.413,ESTIMATOR_VAR,1.229,0.614,0.185
52401,59423,59.423,ESTIMATOR_VAR,1.226,0.612,0.178
52410,59433,59.433,ESTIMATOR_VAR,1.223,0.611,0.182
52419,59443,59.443,ESTIMATOR_VAR,1.231,0.614,0.191
52429,59453,59.453,ESTIMATOR_VAR,1.228,0.613,0.175
52438,59463,59.463,ESTIMATOR_VAR,1.233,0.614,0.172
52447,59473,59.473,ESTIMATOR_VAR,1.233,0.614,0.178
52456,59483,59.483,ESTIMATOR_VAR,1.229,0.613,0.175
52466,59493,59.493,ESTIMATOR_VAR,1.233,0.614,0.175
52479,59508,59.508,ESTIMATOR_VAR,1.226,0.612,0.182
52485,59513,59.513,ESTIMATOR_VAR,1.23,0.613,0.194
52491,59521,59.521,ESTIMATOR_VAR,1.237,0.615,0.194
52506,59533,59.533,ESTIMATOR_VAR,1.237,0.615,0.178
52515,59543,59.543,ESTIMATOR_VAR,1.238,0.615,0.175
52524,59553,59.553,ESTIMATOR_VAR,1.234,0.614,0.178
52533,59563,59.563,ESTIMATOR_VAR,1.235,0.614,0.172
52543,59573,59.573,ESTIMATOR_VAR,1.231,0.613,0.178
52552,59583,59.583,ESTIMATOR_VAR,1.231,0.613,0.182
52561,59593,59.593,ESTIMATOR_VAR,1.228,0.612,0.185
52570,59604,59.604,ESTIMATOR_VAR,1.225,0.611,0.188
52580,59613,59.613,ESTIMATOR_VAR,1.222,0.61,0.191
52589,59623,59.623,ESTIMATOR_VAR,1.223,0.61,0.185
52598,59633,59.633,ESTIMATOR_VAR,1.22,0.609,0.178
52607,59643,59.643,ESTIMATOR_VAR,1.22,0.609,0.182
52617,59653,59.653,ESTIMATOR_VAR,1.217,0.608,0.188
52626,59663,59.663,ESTIMATOR_VAR,1.221,0.61,0.191
52635,59673,59.673,ESTIMATOR_VAR,1.214,0.608,0.185
52644,59683,59.683,ESTIMATOR_VAR,1.211,0.607,0.188
52654,59693,59.693,ESTIMATOR_VAR,1.211,0.607,0.178
52663,59704,59.704,ESTIMATOR_VAR,1.205,0.605,0.185
52672,59714,59.714,ESTIMATOR_VAR,1.206,0.605,0.185
52681,59723,59.723,ESTIMATOR_VAR,1.206,0.605,0.182
52691,59733,59.733,ESTIMATOR_VAR,1.203,0.604,0.182
52700,59743,59.743,ESTIMATOR_VAR,1.203,0.604,0.178
52709,59753,59.753,ESTIMATOR_VAR,1.211,0.607,0.178
52718,59763,59.763,ESTIMATOR_VAR,1.215,0.608,0.169
52728,59773,59.773,ESTIMATOR_VAR,1.216,0.608,0.178
52737,59783,59.783,ESTIMATOR_VAR,1.218,0.608,0.178
52746,59794,59.794,ESTIMATOR_VAR,1.218,0.608,0.178
52755,59804,59.804,ESTIMATOR_VAR,1.215,0.607,0.172
52765,59813,59.813,ESTIMATOR_VAR,1.216,0.607,0.175
52774,59823,59.823,ESTIMATOR_VAR,1.212,0.606,0.172
52783,59833,59.833,ESTIMATOR_VAR,1.213,0.606,0.185
52792,59843,59.843,ESTIMATOR_VAR,1.21,0.605,0.185
52802,59853,59.853,ESTIMATOR_VAR,1.211,0.606,0.185
52811,59863,59.863,ESTIMATOR_VAR,1.212,0.606,0.182
52820,59873,59.873,ESTIMATOR_VAR,1.209,0.605,0.185
52829,59883,59.883,ESTIMATOR_VAR,1.214,0.607,0.194
52839,59893,59.893,ESTIMATOR_VAR,1.214,0.607,0.185
52848,59904,59.904,ESTIMATOR_VAR,1.211,0.606,0.188
52857,59914,59.914,ESTIMATOR_VAR,1.208,0.605,0.185
52866,59923,59.923,ESTIMATOR_VAR,1.213,0.606,0.178
52876,59933,59.933,ESTIMATOR_VAR,1.213,0.606,0.178
52885,59943,59.943,ESTIMATOR_VAR,1.217,0.608,0.172
52894,59953,59.953,ESTIMATOR_VAR,1.21,0.605,0.185
52903,59963,59.963,ESTIMATOR_VAR,1.21,0.605,0.178
52913,59973,59.973,ESTIMATOR_VAR,1.207,0.604,0.172
52922,59983,59.983,ESTIMATOR_VAR,1.213,0.606,0.134
52931,59993,59.993,ESTIMATOR_VAR,1.213,0.606,0.175
52945,60007,60.007,ESTIMATOR_VAR,1.214,0.606,0.175
52951,60012,60.012,ESTIMATOR_VAR,1.214,0.606,0.175
52957,60021,60.021,ESTIMATOR_VAR,1.22,0.607,0.175
52971,60033,60.033,ESTIMATOR_VAR,1.221,0.608,0.178
52980,60043,60.043,ESTIMATOR_VAR,1.218,0.607,0.178
52990,60053,60.053,ESTIMATOR_VAR,1.215,0.606,0.185
52999,60063,60.063,ESTIMATOR_VAR,1.207,0.603,0.114
53008,60073,60.073,ESTIMATOR_VAR,1.2,0.6,0.114
53017,60083,60.083,ESTIMATOR_VAR,1.197,0.599,0.178
53027,60093,60.093,ESTIMATOR_VAR,1.194,0.598,0.185
53036,60104,60.104,ESTIMATOR_VAR,1.195,0.598,0.182
53045,60114,60.114,ESTIMATOR_VAR,1.19,0.597,0.185
53054,60123,60.123,ESTIMATOR_VAR,1.187,0.596,0.185
53064,60133,60.133,ESTIMATOR_VAR,1.184,0.595,0.172
53073,60143,60.143,ESTIMATOR_VAR,1.184,0.595,0.172
53082,60153,60.153,ESTIMATOR_VAR,1.181,0.594,0.169
53087,60162,60.162,ESTIMATOR_VAR,1.181,0.594,0.175
53102,60173,60.173,ESTIMATOR_VAR,1.185,0.595,0.172
53111,60183,60.183,ESTIMATOR_VAR,1.186,0.595,0.178
53120,60193,60.193,ESTIMATOR_VAR,1.19,0.596,0.182
53129,60204,60.204,ESTIMATOR_VAR,1.187,0.595,0.182
53139,60213,60.213,ESTIMATOR_VAR,1.187,0.595,0.188
53148,60223,60.223,ESTIMATOR_VAR,1.187,0.595,0.188
53157,60233,60.233,ESTIMATOR_VAR,1.187,0.595,0.185
53166,60243,60.243,ESTIMATOR_VAR,1.187,0.595,0.185
53176,60253,60.253,ESTIMATOR_VAR,1.187,0.596,0.188
53185,60263,60.263,ESTIMATOR_VAR,1.188,0.596,0.182
53194,60273,60.273,ESTIMATOR_VAR,1.188,0.596,0.175
53203,60283,60.283,ESTIMATOR_VAR,1.185,0.595,0.166
53213,60293,60.293,ESTIMATOR_VAR,1.185,0.594,0.178
53222,60304,60.304,ESTIMATOR_VAR,1.185,0.595,0.182
53231,60314,60.314,ESTIMATOR_VAR,1.189,0.596,0.185
53240,60323,60.323,ESTIMATOR_VAR,1.189,0.596,0.191
53250,60333,60.333,ESTIMATOR_VAR,1.19,0.596,0.188
53259,60343,60.343,ESTIMATOR_VAR,1.19,0.597,0.185
53268,60353,60.353,ESTIMATOR_VAR,1.187,0.595,0.185
53277,60363,60.363,ESTIMATOR_VAR,1.184,0.594,0.175
53287,60373,60.373,ESTIMATOR_VAR,1.184,0.594,0.178
53296,60383,60.383,ESTIMATOR_VAR,1.181,0.593,0.182
53305,60393,60.393,ESTIMATOR_VAR,1.178,0.593,0.185
53314,60404,60.404,ESTIMATOR_VAR,1.174,0.591,0.175
53324,60413,60.413,ESTIMATOR_VAR,1.175,0.591,0.172
53333,60423,60.423,ESTIMATOR_VAR,1.178,0.593,0.182
53342,60433,60.433,ESTIMATOR_VAR,1.179,0.593,0.175
53351,60443,60.443,ESTIMATOR_VAR,1.172,0.59,0.169
53361,60453,60.453,ESTIMATOR_VAR,1.168,0.589,0.175
53370,60463,60.463,ESTIMATOR_VAR,1.168,0.589,0.185
53379,60473,60.473,ESTIMATOR_VAR,1.165,0.588,0.185
53388,60483,60.483,ESTIMATOR_VAR,1.165,0.588,0.178
53398,60493,60.493,ESTIMATOR_VAR,1.161,0.587,0.178
53411,60508,60.508,ESTIMATOR_VAR,1.161,0.587,0.172
53417,60512,60.512,ESTIMATOR_VAR,1.161,0.587,0.182
53423,60521,60.521,ESTIMATOR_VAR,1.167,0.589,0.182
53438,60533,60.533,ESTIMATOR_VAR,1.164,0.588,0.182
53447,60543,60.543,ESTIMATOR_VAR,1.165,0.589,0.188
53456,60553,60.553,ESTIMATOR_VAR,1.161,0.587,0.182
53465,60563,60.563,ESTIMATOR_VAR,1.158,0.586,0.178
53475,60573,60.573,ESTIMATOR_VAR,1.155,0.585,0.178
53484,60583,60.583,ESTIMATOR_VAR,1.154,0.585,0.182
53493,60593,60.593,ESTIMATOR_VAR,1.155,0.585,0.178
53502,60604,60.604,ESTIMATOR_VAR,1.151,0.584,0.188
53512,60614,60.614,ESTIMATOR_VAR,1.151,0.584,0.185
53521,60623,60.623,ESTIMATOR_VAR,1.152,0.585,0.182
53530,60633,60.633,ESTIMATOR_VAR,1.155,0.586,0.175
53539,60643,60.643,ESTIMATOR_VAR,1.151,0.585,0.182
53549,60653,60.653,ESTIMATOR_VAR,1.151,0.584,0.172
53558,60663,60.663,ESTIMATOR_VAR,1.148,0.583,0.175
53567,60673,60.673,ESTIMATOR_VAR,1.152,0.585,0.182
53576,60683,60.683,ESTIMATOR_VAR,1.152,0.585,0.172
53586,60693,60.693,ESTIMATOR_VAR,1.147,0.583,0.175
53595,60704,60.704,ESTIMATOR_VAR,1.143,0.582,0.185
53604,60714,60.714,ESTIMATOR_VAR,1.144,0.582,0.185
53613,60723,60.723,ESTIMATOR_VAR,1.148,0.584,0.188
53623,60733,60.733,ESTIMATOR_VAR,1.148,0.584,0.188
53632,60743,60.743,ESTIMATOR_VAR,1.152,0.585,0.182
53641,60754,60.754,ESTIMATOR_VAR,1.152,0.585,0.191
53650,60764,60.764,ESTIMATOR_VAR,1.151,0.585,0.188
53660,60773,60.773,ESTIMATOR_VAR,1.155,0.586,0.182
53669,60783,60.783,ESTIMATOR_VAR,1.155,0.586,0.178
53678,60793,60.793,ESTIMATOR_VAR,1.158,0.587,0.182
53687,60804,60.804,ESTIMATOR_VAR,1.155,0.586,0.182
53697,60813,60.813,ESTIMATOR_VAR,1.15,0.585,0.191
53706,60823,60.823,ESTIMATOR_VAR,1.146,0.584,0.188
53715,60833,60.833,ESTIMATOR_VAR,1.142,0.583,0.185
53724,60843,60.843,ESTIMATOR_VAR,1.142,0.583,0.191
53734,60853,60.853,ESTIMATOR_VAR,1.139,0.582,0.191
53743,60863,60.863,ESTIMATOR_VAR,1.139,0.582,0.178
53752,60873,60.873,ESTIMATOR_VAR,1.138,0.582,0.185
53761,60883,60.883,ESTIMATOR_VAR,1.141,0.583,0.182
53771,60893,60.893,ESTIMATOR_VAR,1.137,0.581,0.178
53780,60904,60.904,ESTIMATOR_VAR,1.134,0.58,0.175
53789,60914,60.914,ESTIMATOR_VAR,1.134,0.581,0.182
53798,60923,60.923,ESTIMATOR_VAR,1.134,0.58,0.175
53808,60933,60.933,ESTIMATOR_VAR,1.134,0.581,0.185
53817,60943,60.943,ESTIMATOR_VAR,1.138,0.582,0.188
53826,60953,60.953,ESTIMATOR_VAR,1.137,0.582,0.182
53835,60963,60.963,ESTIMATOR_VAR,1.138,0.582,0.185
53845,60973,60.973,ESTIMATOR_VAR,1.134,0.581,0.188
53854,60983,60.983,ESTIMATOR_VAR,1.131,0.58,0.191
53863,60993,60.993,ESTIMATOR_VAR,1.135,0.581,0.197
53877,61007,61.007,ESTIMATOR_VAR,1.135,0.582,0.194
53883,61012,61.012,ESTIMATOR_VAR,1.139,0.583,0.182
53889,61021,61.021,ESTIMATOR_VAR,1.145,0.585,0.182
53903,61033,61.033,ESTIMATOR_VAR,1.145,0.585,0.182
53912,61043,61.043,ESTIMATOR_VAR,1.148,0.586,0.175
53922,61053,61.053,ESTIMATOR_VAR,1.148,0.586,0.182
53931,61063,61.063,ESTIMATOR_VAR,1.148,0.586,0.182
53940,61073,61.073,ESTIMATOR_VAR,1.144,0.585,0.185
53949,61083,61.083,ESTIMATOR_VAR,1.144,0.585,0.188
53959,61093,61.093,ESTIMATOR_VAR,1.143,0.585,0.185
53968,61104,61.104,ESTIMATOR_VAR,1.143,0.584,0.185
53977,61114,61.114,ESTIMATOR_VAR,1.15,0.587,0.185
53986,61123,61.123,ESTIMATOR_VAR,1.153,0.588,0.178
53996,61133,61.133,ESTIMATOR_VAR,1.149,0.586,0.175
54005,61143,61.143,ESTIMATOR_VAR,1.149,0.587,0.185
54014,61153,61.153,ESTIMATOR_VAR,1.149,0.587,0.185
54023,61163,61.163,ESTIMATOR_VAR,1.149,0.587,0.194
54033,61173,61.173,ESTIMATOR_VAR,1.149,0.587,0.188
54043,61183,61.183,ESTIMATOR_VAR,1.153,0.588,0.188
54053,61193,61.193,ESTIMATOR_VAR,1.148,0.587,0.188
54059,61202,61.202,ESTIMATOR_VAR,1.148,0.587,0.191
54066,61211,61.211,ESTIMATOR_VAR,1.154,0.589,0.191
54080,61223,61.223,ESTIMATOR_VAR,1.153,0.589,0.191
54089,61233,61.233,ESTIMATOR_VAR,1.148,0.587,0.129
54098,61243,61.243,ESTIMATOR_VAR,1.144,0.585,0.129
54108,61253,61.253,ESTIMATOR_VAR,1.144,0.585,0.188
54117,61263,61.263,ESTIMATOR_VAR,1.146,0.586,0.197
54126,61273,61.273,ESTIMATOR_VAR,1.146,0.586,0.182
54135,61283,61.283,ESTIMATOR_VAR,1.142,0.584,0.185
54145,61293,61.293,ESTIMATOR_VAR,1.145,0.586,0.185
54154,61304,61.304,ESTIMATOR_VAR,1.149,0.587,0.182
54163,61314,61.314,ESTIMATOR_VAR,1.145,0.586,0.188
54172,61323,61.323,ESTIMATOR_VAR,1.142,0.585,0.194
54182,61333,61.333,ESTIMATOR_VAR,1.145,0.586,0.188
54191,61343,61.343,ESTIMATOR_VAR,1.148,0.587,0.191
54200,61353,61.353,ESTIMATOR_VAR,1.144,0.586,0.182
54209,61363,61.363,ESTIMATOR_VAR,1.144,0.586,0.178
54219,61373,61.373,ESTIMATOR_VAR,1.147,0.587,0.188
54228,61383,61.383,ESTIMATOR_VAR,1.142,0.585,0.188
54237,61393,61.393,ESTIMATOR_VAR,1.138,0.584,0.191
54246,61404,61.404,ESTIMATOR_VAR,1.134,0.583,0.191
54256,61413,61.413,ESTIMATOR_VAR,1.141,0.585,0.188
54265,61423,61.423,ESTIMATOR_VAR,1.141,0.585,0.178
54274,61433,61.433,ESTIMATOR_VAR,1.14,0.585,0.178
54283,61443,61.443,ESTIMATOR_VAR,1.14,0.585,0.172
54293,61453,61.453,ESTIMATOR_VAR,1.142,0.585,0.178
54302,61463,61.463,ESTIMATOR_VAR,1.145,0.586,0.178
54311,61473,61.473,ESTIMATOR_VAR,1.145,0.586,0.178
54320,61483,61.483,ESTIMATOR_VAR,1.148,0.587,0.175
54330,61493,61.493,ESTIMATOR_VAR,1.144,0.586,0.178
54343,61508,61.508,ESTIMATOR_VAR,1.143,0.586,0.188
54349,61512,61.512,ESTIMATOR_VAR,1.14,0.585,0.188
54355,61521,61.521,ESTIMATOR_VAR,1.146,0.587,0.188
54370,61533,61.533,ESTIMATOR_VAR,1.148,0.588,0.182
54379,61543,61.543,ESTIMATOR_VAR,1.151,0.588,0.182
54388,61553,61.553,ESTIMATOR_VAR,1.142,0.586,0.188
54397,61563,61.563,ESTIMATOR_VAR,1.15,0.588,0.182
54407,61573,61.573,ESTIMATOR_VAR,1.152,0.589,0.182
54416,61583,61.583,ESTIMATOR_VAR,1.148,0.588,0.185
54425,61593,61.593,ESTIMATOR_VAR,1.147,0.587,0.178
54434,61604,61.604,ESTIMATOR_VAR,1.146,0.587,0.185
54444,61613,61.613,ESTIMATOR_VAR,1.146,0.587,0.178
54453,61623,61.623,ESTIMATOR_VAR,1.141,0.586,0.185
54462,61633,61.633,ESTIMATOR_VAR,1.14,0.586,0.185
54471,61643,61.643,ESTIMATOR_VAR,1.144,0.587,0.191
54481,61653,61.653,ESTIMATOR_VAR,1.146,0.588,0.185
54490,61663,61.663,ESTIMATOR_VAR,1.145,0.587,0.178
54499,61673,61.673,ESTIMATOR_VAR,1.143,0.587,0.172
54508,61683,61.683,ESTIMATOR_VAR,1.146,0.587,0.185
54518,61693,61.693,ESTIMATOR_VAR,1.141,0.586,0.188
54527,61704,61.704,ESTIMATOR_VAR,1.14,0.586,0.185
54536,61714,61.714,ESTIMATOR_VAR,1.139,0.585,0.182
54545,61724,61.724,ESTIMATOR_VAR,1.142,0.587,0.185
54555,61733,61.733,ESTIMATOR_VAR,1.146,0.588,0.178
54564,61743,61.743,ESTIMATOR_VAR,1.15,0.589,0.124
54573,61753,61.753,ESTIMATOR_VAR,1.159,0.591,0.119
54582,61763,61.763,ESTIMATOR_VAR,1.172,0.594,0.124
54592,61773,61.773,ESTIMATOR_VAR,1.171,0.594,0.182
54601,61783,61.783,ESTIMATOR_VAR,1.173,0.594,0.182
54610,61793,61.793,ESTIMATOR_VAR,1.175,0.595,0.178
54619,61804,61.804,ESTIMATOR_VAR,1.17,0.593,0.175
54629,61813,61.813,ESTIMATOR_VAR,1.169,0.593,0.178
54638,61823,61.823,ESTIMATOR_VAR,1.172,0.594,0.185
54647,61833,61.833,ESTIMATOR_VAR,1.171,0.594,0.188
54656,61843,61.843,ESTIMATOR_VAR,1.174,0.594,0.178
54666,61853,61.853,ESTIMATOR_VAR,1.171,0.594,0.178
54675,61863,61.863,ESTIMATOR_VAR,1.171,0.593,0.178
54684,61873,61.873,ESTIMATOR_VAR,1.166,0.592,0.185
54693,61883,61.883,ESTIMATOR_VAR,1.165,0.592,0.188
54703,61893,61.893,ESTIMATOR_VAR,1.168,0.593,0.185
54712,61904,61.904,ESTIMATOR_VAR,1.166,0.592,0.182
54721,61914,61.914,ESTIMATOR_VAR,1.165,0.592,0.175
54730,61923,61.923,ESTIMATOR_VAR,1.167,0.592,0.172
54740,61933,61.933,ESTIMATOR_VAR,1.162,0.591,0.178
54749,61943,61.943,ESTIMATOR_VAR,1.157,0.589,0.185
54758,61954,61.954,ESTIMATOR_VAR,1.153,0.588,0.191
54767,61963,61.963,ESTIMATOR_VAR,1.152,0.588,0.188
54777,61973,61.973,ESTIMATOR_VAR,1.159,0.59,0.188
54786,61983,61.983,ESTIMATOR_VAR,1.154,0.589,0.191
54795,61994,61.994,ESTIMATOR_VAR,1.153,0.588,0.191
54809,62008,62.008,ESTIMATOR_VAR,1.151,0.588,0.194
54815,62012,62.012,ESTIMATOR_VAR,1.154,0.589,0.182
54821,62021,62.021,ESTIMATOR_VAR,1.16,0.591,0.182
54835,62033,62.033,ESTIMATOR_VAR,1.162,0.591,0.172
54844,62043,62.043,ESTIMATOR_VAR,1.164,0.592,0.172
54854,62053,62.053,ESTIMATOR_VAR,1.159,0.59,0.172
54863,62063,62.063,ESTIMATOR_VAR,1.158,0.59,0.172
54872,62073,62.073,ESTIMATOR_VAR,1.161,0.591,0.185
54881,62083,62.083,ESTIMATOR_VAR,1.16,0.591,0.185
54891,62093,62.093,ESTIMATOR_VAR,1.163,0.592,0.194
54900,62104,62.104,ESTIMATOR_VAR,1.162,0.591,0.188
54909,62114,62.114,ESTIMATOR_VAR,1.165,0.592,0.172
54918,62123,62.123,ESTIMATOR_VAR,1.16,0.591,0.175
54928,62133,62.133,ESTIMATOR_VAR,1.163,0.592,0.172
54937,62143,62.143,ESTIMATOR_VAR,1.166,0.592,0.182
54946,62153,62.153,ESTIMATOR_VAR,1.165,0.592,0.182
54955,62163,62.163,ESTIMATOR_VAR,1.164,0.592,0.188
54965,62173,62.173,ESTIMATOR_VAR,1.161,0.591,0.182
54974,62183,62.183,ESTIMATOR_VAR,1.164,0.592,0.185
54983,62193,62.193,ESTIMATOR_VAR,1.166,0.593,0.182
54995,62204,62.204,ESTIMATOR_VAR,1.165,0.592,0.178
55001,62212,62.212,ESTIMATOR_VAR,1.171,0.594,0.191
55007,62221,62.221,ESTIMATOR_VAR,1.177,0.596,0.191
55021,62233,62.233,ESTIMATOR_VAR,1.179,0.597,0.185
55030,62243,62.243,ESTIMATOR_VAR,1.184,0.598,0.178
55040,62253,62.253,ESTIMATOR_VAR,1.187,0.599,0.178
55049,62263,62.263,ESTIMATOR_VAR,1.185,0.599,0.191
55058,62273,62.273,ESTIMATOR_VAR,1.183,0.598,0.182
55067,62283,62.283,ESTIMATOR_VAR,1.178,0.597,0.194
55077,62293,62.293,ESTIMATOR_VAR,1.176,0.596,0.185
55086,62304,62.304,ESTIMATOR_VAR,1.171,0.595,0.182
55095,62314,62.314,ESTIMATOR_VAR,1.166,0.593,0.175
55104,62323,62.323,ESTIMATOR_VAR,1.164,0.592,0.172
55114,62333,62.333,ESTIMATOR_VAR,1.159,0.59,0.105
55123,62343,62.343,ESTIMATOR_VAR,1.164,0.591,0.182
55132,62353,62.353,ESTIMATOR_VAR,1.163,0.591,0.182
55141,62363,62.363,ESTIMATOR_VAR,1.162,0.591,0.175
55151,62373,62.373,ESTIMATOR_VAR,1.157,0.589,0.182
55160,62383,62.383,ESTIMATOR_VAR,1.154,0.588,0.182
55169,62393,62.393,ESTIMATOR_VAR,1.156,0.589,0.175
55178,62404,62.404,ESTIMATOR_VAR,1.158,0.59,0.188
55188,62414,62.414,ESTIMATOR_VAR,1.157,0.589,0.182
55197,62423,62.423,ESTIMATOR_VAR,1.152,0.588,0.185
55206,62434,62.434,ESTIMATOR_VAR,1.155,0.589,0.169
55215,62443,62.443,ESTIMATOR_VAR,1.157,0.589,0.175
55225,62453,62.453,ESTIMATOR_VAR,1.155,0.589,0.178
55234,62463,62.463,ESTIMATOR_VAR,1.162,0.591,0.178
55243,62474,62.474,ESTIMATOR_VAR,1.164,0.591,0.178
55252,62483,62.483,ESTIMATOR_VAR,1.166,0.592,0.178
55262,62493,62.493,ESTIMATOR_VAR,1.169,0.593,0.185
55274,62505,62.505,ESTIMATOR_VAR,1.171,0.594,0.182
55283,62514,62.514,ESTIMATOR_VAR,1.17,0.593,0.182
55292,62524,62.524,ESTIMATOR_VAR,1.168,0.592,0.188
55302,62533,62.533,ESTIMATOR_VAR,1.17,0.593,0.191
55311,62543,62.543,ESTIMATOR_VAR,1.165,0.592,0.194
55320,62553,62.553,ESTIMATOR_VAR,1.163,0.591,0.185
55329,62563,62.563,ESTIMATOR_VAR,1.164,0.592,0.182
55339,62573,62.573,ESTIMATOR_VAR,1.167,0.593,0.185
55348,62583,62.583,ESTIMATOR_VAR,1.165,0.592,0.182
55357,62593,62.593,ESTIMATOR_VAR,1.162,0.591,0.185
55366,62604,62.604,ESTIMATOR_VAR,1.16,0.591,0.191
55376,62613,62.613,ESTIMATOR_VAR,1.159,0.59,0.191
55385,62623,62.623,ESTIMATOR_VAR,1.157,0.59,0.191
55394,62633,62.633,ESTIMATOR_VAR,1.159,0.591,0.185
55403,62643,62.643,ESTIMATOR_VAR,1.153,0.589,0.182
55413,62653,62.653,ESTIMATOR_VAR,1.151,0.588,0.188
55422,62663,62.663,ESTIMATOR_VAR,1.156,0.59,0.185
55431,62674,62.674,ESTIMATOR_VAR,1.151,0.588,0.185
55440,62683,62.683,ESTIMATOR_VAR,1.15,0.588,0.191
55450,62693,62.693,ESTIMATOR_VAR,1.152,0.589,0.185
55459,62704,62.704,ESTIMATOR_VAR,1.155,0.59,0.185
55468,62714,62.714,ESTIMATOR_VAR,1.152,0.589,0.178
55477,62723,62.723,ESTIMATOR_VAR,1.155,0.59,0.178
55487,62733,62.733,ESTIMATOR_VAR,1.157,0.59,0.182
55496,62743,62.743,ESTIMATOR_VAR,1.159,0.591,0.188
55505,62753,62.753,ESTIMATOR_VAR,1.158,0.591,0.182
55514,62763,62.763,ESTIMATOR_VAR,1.163,0.592,0.188
55524,62773,62.773,ESTIMATOR_VAR,1.165,0.593,0.182
55533,62783,62.783,ESTIMATOR_VAR,1.167,0.593,0.169
55542,62793,62.793,ESTIMATOR_VAR,1.161,0.592,0.178
55551,62804,62.804,ESTIMATOR_VAR,1.167,0.594,0.185
55561,62814,62.814,ESTIMATOR_VAR,1.166,0.593,0.175
55570,62823,62.823,ESTIMATOR_VAR,1.168,0.594,0.178
55579,62834,62.834,ESTIMATOR_VAR,1.166,0.593,0.175
55588,62843,62.843,ESTIMATOR_VAR,1.16,0.591,0.178
55598,62853,62.853,ESTIMATOR_VAR,1.158,0.59,0.178
55607,62863,62.863,ESTIMATOR_VAR,1.16,0.591,0.185
55616,62874,62.874,ESTIMATOR_VAR,1.161,0.592,0.185
55625,62883,62.883,ESTIMATOR_VAR,1.159,0.591,0.182
55635,62893,62.893,ESTIMATOR_VAR,1.165,0.593,0.185
55644,62904,62.904,ESTIMATOR_VAR,1.163,0.592,0.185
55653,62915,62.915,ESTIMATOR_VAR,1.17,0.594,0.178
55662,62924,62.924,ESTIMATOR_VAR,1.175,0.596,0.194
55672,62933,62.933,ESTIMATOR_VAR,1.169,0.594,0.194
55681,62943,62.943,ESTIMATOR_VAR,1.167,0.594,0.201
55690,62954,62.954,ESTIMATOR_VAR,1.169,0.595,0.194
55699,62963,62.963,ESTIMATOR_VAR,1.163,0.593,0.182
55709,62973,62.973,ESTIMATOR_VAR,1.165,0.593,0.185
