Log Entry,Timestamp,Log Entry Type,Data,Time_s
2025,3084,MOTOR,"0,0",3.084
2062,3128,MOTOR,"0,0",3.128
2099,3164,MOTOR,"0,0",3.164
2136,3204,MOTOR,"0,0",3.204
2173,3244,MOTOR,"0,0",3.244
2210,3284,MOTOR,"0,0",3.284
2247,3328,MOTOR,"0,0",3.328
2284,3364,MOTOR,"0,0",3.364
2321,3407,MOTOR,"0,0",3.407
2358,3445,MOTOR,"0,0",3.445
2395,3485,MOTOR,"0,0",3.485
2435,3530,MOTOR,"0,0",3.53
2472,3564,MOTOR,"0,0",3.564
2509,3607,MOTOR,"0,0",3.607
2546,3645,MOTOR,"0,0",3.645
2583,3685,MOTOR,"0,0",3.685
2620,3730,MOTOR,"0,0",3.73
2657,3765,MOTOR,"0,0",3.765
2694,3804,MOTOR,"0,0",3.804
2731,3844,MOTOR,"0,0",3.844
2768,3884,MOTOR,"0,0",3.884
2805,3928,MOTOR,"0,0",3.928
2842,3970,MOTOR,"0,0",3.97
2880,4006,MOTOR,"0,0",4.006
2919,4044,MOTOR,"0,0",4.044
2957,4084,MOTOR,"0,0",4.084
2994,4128,MOTOR,"0,0",4.128
3031,4164,MOTOR,"0,0",4.164
3068,4204,MOTOR,"0,0",4.204
3105,4244,MOTOR,"0,0",4.244
3142,4285,MOTOR,"0,0",4.285
3179,4329,MOTOR,"0,0",4.329
3216,4365,MOTOR,"0,0",4.365
3253,4407,MOTOR,"0,0",4.407
3290,4445,MOTOR,"0,0",4.445
3327,4485,MOTOR,"0,0",4.485
3367,4529,MOTOR,"0,0",4.529
3404,4565,MOTOR,"0,0",4.565
3441,4606,MOTOR,"0,0",4.606
3478,4645,MOTOR,"0,0",4.645
3515,4685,MOTOR,"0,0",4.685
3552,4730,MOTOR,"0,0",4.73
3589,4764,MOTOR,"0,0",4.764
3626,4804,MOTOR,"0,0",4.804
3663,4844,MOTOR,"0,0",4.844
3700,4884,MOTOR,"0,0",4.884
3737,4930,MOTOR,"0,0",4.93
3774,4964,MOTOR,"0,0",4.964
3812,5006,MOTOR,"0,0",5.006
3851,5044,MOTOR,"0,0",5.044
3888,5084,MOTOR,"0,0",5.084
3926,5128,MOTOR,"0,0",5.128
3963,5164,MOTOR,"0,0",5.164
4000,5204,MOTOR,"0,0",5.204
4037,5244,MOTOR,"0,0",5.244
4074,5285,MOTOR,"0,0",5.285
4111,5329,MOTOR,"0,0",5.329
4148,5365,MOTOR,"0,0",5.365
4185,5407,MOTOR,"0,0",5.407
4222,5445,MOTOR,"0,0",5.445
4259,5485,MOTOR,"0,0",5.485
4299,5529,MOTOR,"0,0",5.529
4336,5565,MOTOR,"0,0",5.565
4373,5607,MOTOR,"0,0",5.607
4410,5645,MOTOR,"0,0",5.645
4447,5685,MOTOR,"0,0",5.685
4491,5733,MOTOR,"0,0",5.733
4521,5765,MOTOR,"0,0",5.765
4558,5804,MOTOR,"0,0",5.804
4595,5844,MOTOR,"0,0",5.844
4632,5885,MOTOR,"0,0",5.885
4669,5928,MOTOR,"0,0",5.928
4706,5964,MOTOR,"0,0",5.964
4746,6005,MOTOR,"0,0",6.005
4783,6044,MOTOR,"0,0",6.044
4820,6084,MOTOR,"0,0",6.084
4858,6127,MOTOR,"0,0",6.127
4895,6164,MOTOR,"0,0",6.164
4932,6204,MOTOR,"0,0",6.204
4969,6244,MOTOR,"0,0",6.244
5006,6284,MOTOR,"0,0",6.284
5043,6328,MOTOR,"0,0",6.328
5080,6365,MOTOR,"0,0",6.365
5117,6407,MOTOR,"0,0",6.407
5154,6444,MOTOR,"0,0",6.444
5191,6485,MOTOR,"0,0",6.485
5231,6529,MOTOR,"0,0",6.529
5268,6565,MOTOR,"0,0",6.565
5305,6607,MOTOR,"0,0",6.607
5342,6645,MOTOR,"0,0",6.645
5379,6685,MOTOR,"0,0",6.685
5416,6730,MOTOR,"0,0",6.73
5453,6765,MOTOR,"0,0",6.765
5490,6806,MOTOR,"0,0",6.806
5527,6845,MOTOR,"0,0",6.845
5564,6884,MOTOR,"0,0",6.884
5601,6930,MOTOR,"0,0",6.93
5638,6964,MOTOR,"0,0",6.964
5676,7006,MOTOR,"0,0",7.006
5715,7044,MOTOR,"0,0",7.044
5752,7084,MOTOR,"0,0",7.084
5790,7128,MOTOR,"0,0",7.128
5827,7164,MOTOR,"0,0",7.164
5864,7204,MOTOR,"0,0",7.204
5901,7245,MOTOR,"0,0",7.245
5938,7284,MOTOR,"0,0",7.284
5975,7328,MOTOR,"0,0",7.328
6012,7364,MOTOR,"0,0",7.364
6049,7404,MOTOR,"0,0",7.404
6086,7444,MOTOR,"0,0",7.444
6123,7485,MOTOR,"0,0",7.485
6163,7529,MOTOR,"0,0",7.529
6200,7565,MOTOR,"0,0",7.565
6237,7607,MOTOR,"0,0",7.607
6274,7645,MOTOR,"0,0",7.645
6311,7685,MOTOR,"0,0",7.685
6355,7733,MOTOR,"0,0",7.733
6385,7765,MOTOR,"0,0",7.765
6422,7806,MOTOR,"0,0",7.806
6459,7844,MOTOR,"0,0",7.844
6496,7884,MOTOR,"0,0",7.884
6533,7929,MOTOR,"0,0",7.929
6570,7964,MOTOR,"0,0",7.964
6604,8005,MOTOR,"0,0",8.005
6647,8044,MOTOR,"0,0",8.044
6684,8084,MOTOR,"0,0",8.084
6721,8128,MOTOR,"0,0",8.128
6759,8164,MOTOR,"0,0",8.164
6796,8205,MOTOR,"0,0",8.205
6833,8244,MOTOR,"0,0",8.244
6870,8284,MOTOR,"0,0",8.284
6907,8328,MOTOR,"0,0",8.328
6944,8364,MOTOR,"0,0",8.364
6981,8407,MOTOR,"0,0",8.407
7018,8445,MOTOR,"0,0",8.445
7055,8485,MOTOR,"0,0",8.485
7095,8529,MOTOR,"0,0",8.529
7132,8565,MOTOR,"0,0",8.565
7169,8607,MOTOR,"0,0",8.607
7206,8645,MOTOR,"0,0",8.645
7243,8685,MOTOR,"0,0",8.685
7280,8729,MOTOR,"0,0",8.729
7317,8765,MOTOR,"0,0",8.765
7354,8804,MOTOR,"0,0",8.804
7391,8844,MOTOR,"0,0",8.844
7428,8885,MOTOR,"0,0",8.885
7465,8928,MOTOR,"0,0",8.928
7502,8964,MOTOR,"0,0",8.964
7536,9005,MOTOR,"0,0",9.005
7579,9044,MOTOR,"0,0",9.044
7616,9084,MOTOR,"0,0",9.084
7653,9128,MOTOR,"0,0",9.128
7691,9165,MOTOR,"0,0",9.165
7727,9204,MOTOR,"0,0",9.204
7765,9245,MOTOR,"0,0",9.245
7802,9285,MOTOR,"0,0",9.285
7839,9329,MOTOR,"0,0",9.329
7876,9365,MOTOR,"0,0",9.365
7913,9407,MOTOR,"0,0",9.407
7950,9445,MOTOR,"0,0",9.445
7987,9485,MOTOR,"0,0",9.485
8027,9529,MOTOR,"0,0",9.529
8064,9565,MOTOR,"0,0",9.565
8101,9606,MOTOR,"0,0",9.606
8138,9645,MOTOR,"0,0",9.645
8175,9684,MOTOR,"0,0",9.684
8212,9730,MOTOR,"0,0",9.73
8249,9764,MOTOR,"0,0",9.764
8286,9804,MOTOR,"0,0",9.804
8323,9844,MOTOR,"0,0",9.844
8360,9884,MOTOR,"0,0",9.884
8397,9928,MOTOR,"0,0",9.928
8434,9964,MOTOR,"0,0",9.964
8473,10008,MOTOR,"0,0",10.008
8511,10044,MOTOR,"0,0",10.044
8548,10084,MOTOR,"0,0",10.084
8585,10128,MOTOR,"0,0",10.128
8622,10164,MOTOR,"0,0",10.164
8660,10203,MOTOR,"0,0",10.203
8697,10244,MOTOR,"0,0",10.244
8734,10284,MOTOR,"0,0",10.284
8771,10328,MOTOR,"0,0",10.328
8808,10364,MOTOR,"0,0",10.364
8845,10406,MOTOR,"0,0",10.406
8882,10444,MOTOR,"0,0",10.444
8919,10484,MOTOR,"0,0",10.484
8959,10529,MOTOR,"0,0",10.529
8996,10564,MOTOR,"0,0",10.564
9033,10604,MOTOR,"0,0",10.604
9070,10644,MOTOR,"0,0",10.644
9107,10684,MOTOR,"0,0",10.684
9144,10730,MOTOR,"0,0",10.73
9181,10765,MOTOR,"0,0",10.765
9218,10807,MOTOR,"0,0",10.807
9255,10845,MOTOR,"0,0",10.845
9292,10885,MOTOR,"0,0",10.885
9329,10930,MOTOR,"0,0",10.93
9366,10965,MOTOR,"0,0",10.965
9406,11007,MOTOR,"0,0",11.007
9443,11045,MOTOR,"0,0",11.045
9480,11085,MOTOR,"0,0",11.085
9517,11129,MOTOR,"0,0",11.129
9554,11165,MOTOR,"0,0",11.165
9592,11207,MOTOR,"0,0",11.207
9629,11244,MOTOR,"0,0",11.244
9666,11285,MOTOR,"0,0",11.285
9703,11328,MOTOR,"0,0",11.328
9740,11369,MOTOR,"0,0",11.369
9777,11407,MOTOR,"0,0",11.407
9814,11445,MOTOR,"0,0",11.445
9851,11485,MOTOR,"0,0",11.485
9891,11529,MOTOR,"0,0",11.529
9928,11564,MOTOR,"0,0",11.564
9965,11604,MOTOR,"0,0",11.604
10002,11644,MOTOR,"0,0",11.644
10039,11684,MOTOR,"0,0",11.684
10076,11728,MOTOR,"0,0",11.728
10113,11764,MOTOR,"0,0",11.764
10150,11804,MOTOR,"0,0",11.804
10187,11844,MOTOR,"0,0",11.844
10224,11884,MOTOR,"0,0",11.884
10261,11930,MOTOR,"0,0",11.93
10298,11964,MOTOR,"0,0",11.964
10336,12006,MOTOR,"0,0",12.006
10375,12045,MOTOR,"0,0",12.045
10412,12085,MOTOR,"0,0",12.085
10449,12130,MOTOR,"0,0",12.13
10486,12165,MOTOR,"0,0",12.165
10523,12206,MOTOR,"0,0",12.206
10561,12243,MOTOR,"0,0",12.243
10598,12285,MOTOR,"0,0",12.285
10642,12333,MOTOR,"0,0",12.333
10672,12365,MOTOR,"0,0",12.365
10709,12406,MOTOR,"0,0",12.406
10746,12445,MOTOR,"0,0",12.445
10783,12484,MOTOR,"0,0",12.484
10823,12529,MOTOR,"0,0",12.529
10860,12565,MOTOR,"0,0",12.565
10897,12606,MOTOR,"0,0",12.606
10934,12645,MOTOR,"0,0",12.645
10971,12685,MOTOR,"0,0",12.685
11008,12729,MOTOR,"0,0",12.729
11045,12765,MOTOR,"0,0",12.765
11082,12807,MOTOR,"0,0",12.807
11119,12845,MOTOR,"0,0",12.845
11156,12885,MOTOR,"0,0",12.885
11193,12929,MOTOR,"0,0",12.929
11230,12965,MOTOR,"0,0",12.965
11269,13008,MOTOR,"0,0",13.008
11307,13044,MOTOR,"0,0",13.044
11344,13084,MOTOR,"0,0",13.084
11381,13128,MOTOR,"0,0",13.128
11418,13165,MOTOR,"0,0",13.165
11455,13204,MOTOR,"0,0",13.204
11492,13244,MOTOR,"0,0",13.244
11530,13285,MOTOR,"0,0",13.285
11567,13328,MOTOR,"0,0",13.328
11604,13364,MOTOR,"0,0",13.364
11637,13405,MOTOR,"0,0",13.405
11678,13444,MOTOR,"0,0",13.444
11714,13483,MOTOR,"0,0",13.483
11755,13529,MOTOR,"0,0",13.529
11792,13565,MOTOR,"0,0",13.565
11829,13604,MOTOR,"0,0",13.604
11866,13644,MOTOR,"0,0",13.644
11903,13684,MOTOR,"0,0",13.684
11940,13728,MOTOR,"0,0",13.728
11977,13764,MOTOR,"0,0",13.764
12014,13804,MOTOR,"0,0",13.804
12051,13844,MOTOR,"0,0",13.844
12088,13884,MOTOR,"0,0",13.884
12125,13930,MOTOR,"0,0",13.93
12162,13964,MOTOR,"0,0",13.964
12200,14006,MOTOR,"0,0",14.006
12239,14045,MOTOR,"0,0",14.045
12276,14085,MOTOR,"0,0",14.085
12313,14130,MOTOR,"0,0",14.13
12350,14165,MOTOR,"0,0",14.165
12387,14206,MOTOR,"0,0",14.206
12424,14245,MOTOR,"0,0",14.245
12462,14285,MOTOR,"0,0",14.285
12506,14333,MOTOR,"0,0",14.333
12536,14365,MOTOR,"0,0",14.365
12573,14404,MOTOR,"0,0",14.404
12610,14445,MOTOR,"0,0",14.445
12647,14485,MOTOR,"0,0",14.485
12687,14529,MOTOR,"0,0",14.529
12724,14565,MOTOR,"0,0",14.565
12761,14607,MOTOR,"0,0",14.607
12798,14644,MOTOR,"0,0",14.644
12835,14684,MOTOR,"0,0",14.684
12872,14728,MOTOR,"0,0",14.728
12909,14764,MOTOR,"0,0",14.764
12946,14806,MOTOR,"0,0",14.806
