Log Entry,Timestamp,Time_s,Log Entry Type,Sensor Board ID,Sensor Type,Hour,Minute,Second,Latitude [deg],Latitude [decimal],Longitude [deg],Longitude [decimal],Satellite,Altitude,HDOP
2006064,2192001,2192.001,SENSOR,1,GPS,18,50,14,47,4032266,8,5123900,11,565,106
2006065,2192001,2192.001,SENSOR,2,GPS,18,50,14,47,4032016,8,5124134,12,562,74
2006073,2192001,2192.001,SENSOR,3,GPS,18,50,14,47,4031866,8,5124467,12,566,80
2006527,2192501,2192.501,SENSOR,1,GPS,18,50,15,47,4032400,8,5123966,11,566,106
2006528,2192501,2192.501,SENSOR,2,GPS,18,50,14,47,4032016,8,5124134,12,562,74
2006536,2192501,2192.501,SENSOR,3,GPS,18,50,15,47,4031966,8,5124566,12,565,74
2006990,2193001,2193.001,SENSOR,1,GPS,18,50,15,47,4032400,8,5123966,11,566,106
2006998,2193001,2193.001,SENSOR,2,GPS,18,50,15,47,4032101,8,5124218,12,561,75
2006999,2193006,2193.006,SENSOR,3,GPS,18,50,15,47,4031966,8,5124566,12,565,74
2007453,2193501,2193.501,SENSOR,1,GPS,18,50,16,47,4032501,8,5124051,11,566,106
2007454,2193501,2193.501,SENSOR,2,GPS,18,50,16,47,4032200,8,5124318,12,560,81
2007462,2193501,2193.501,SENSOR,3,GPS,18,50,15,47,4031966,8,5124566,12,565,74
2007916,2194001,2194.001,SENSOR,1,GPS,18,50,16,47,4032501,8,5124051,11,566,106
2007924,2194001,2194.001,SENSOR,2,GPS,18,50,16,47,4032200,8,5124318,12,560,81
2007925,2194005,2194.005,SENSOR,3,GPS,18,50,16,47,4032083,8,5124700,12,565,77
2008379,2194501,2194.501,SENSOR,1,GPS,18,50,16,47,4032501,8,5124051,11,566,106
2008380,2194501,2194.501,SENSOR,2,GPS,18,50,17,47,4032334,8,5124417,12,560,85
2008388,2194501,2194.501,SENSOR,3,GPS,18,50,17,47,4032184,8,5124801,12,565,74
2008842,2195001,2195.001,SENSOR,1,GPS,18,50,17,47,4032634,8,5124216,12,565,81
2008850,2195001,2195.001,SENSOR,2,GPS,18,50,17,47,4032334,8,5124417,12,560,85
2008851,2195006,2195.006,SENSOR,3,GPS,18,50,17,47,4032184,8,5124801,12,565,74
2009305,2195501,2195.501,SENSOR,1,GPS,18,50,18,47,4032783,8,5124384,12,566,81
2009306,2195501,2195.501,SENSOR,2,GPS,18,50,18,47,4032451,8,5124584,12,560,85
2009314,2195501,2195.501,SENSOR,3,GPS,18,50,18,47,4032233,8,5124934,12,564,74
2009768,2196001,2196.001,SENSOR,1,GPS,18,50,18,47,4032783,8,5124384,12,566,81
2009769,2196001,2196.001,SENSOR,2,GPS,18,50,18,47,4032451,8,5124584,12,560,85
2009777,2196001,2196.001,SENSOR,3,GPS,18,50,18,47,4032233,8,5124934,12,564,74
2010231,2196501,2196.501,SENSOR,1,GPS,18,50,19,47,4032900,8,5124567,12,567,81
2010232,2196501,2196.501,SENSOR,2,GPS,18,50,18,47,4032451,8,5124584,12,560,85
2010233,2196501,2196.501,SENSOR,3,GPS,18,50,19,47,4032267,8,5125101,12,563,74
2010694,2197001,2197.001,SENSOR,1,GPS,18,50,19,47,4032900,8,5124567,12,567,81
2010695,2197001,2197.001,SENSOR,2,GPS,18,50,19,47,4032600,8,5124801,12,562,81
2010700,2197001,2197.001,SENSOR,3,GPS,18,50,19,47,4032267,8,5125101,12,563,74
2011157,2197501,2197.501,SENSOR,1,GPS,18,50,19,47,4032900,8,5124567,12,567,81
2011158,2197501,2197.501,SENSOR,2,GPS,18,50,20,47,4032651,8,5124984,12,561,75
2011166,2197501,2197.501,SENSOR,3,GPS,18,50,19,47,4032267,8,5125101,12,563,74
2011627,2198001,2198.001,SENSOR,1,GPS,18,50,20,47,4032917,8,5124717,12,566,106
2011628,2198005,2198.005,SENSOR,2,GPS,18,50,20,47,4032651,8,5124984,12,561,75
2011629,2198005,2198.005,SENSOR,3,GPS,18,50,20,47,4032333,8,5125217,12,563,74
2012083,2198501,2198.501,SENSOR,1,GPS,18,50,21,47,4032968,8,5124850,12,566,81
2012091,2198501,2198.501,SENSOR,2,GPS,18,50,21,47,4032734,8,5125150,12,561,75
2012092,2198506,2198.506,SENSOR,3,GPS,18,50,21,47,4032383,8,5125351,12,563,74
2012546,2199001,2199.001,SENSOR,1,GPS,18,50,21,47,4032968,8,5124850,12,566,81
2012554,2199005,2199.005,SENSOR,2,GPS,18,50,21,47,4032734,8,5125150,12,561,75
2012555,2199005,2199.005,SENSOR,3,GPS,18,50,21,47,4032383,8,5125351,12,563,74
2013009,2199501,2199.501,SENSOR,1,GPS,18,50,22,47,4033017,8,5125033,12,565,81
2013010,2199501,2199.501,SENSOR,2,GPS,18,50,21,47,4032734,8,5125150,12,561,75
2013018,2199501,2199.501,SENSOR,3,GPS,18,50,22,47,4032434,8,5125500,12,563,74
2013472,2200001,2200.001,SENSOR,1,GPS,18,50,22,47,4033017,8,5125033,12,565,81
2013480,2200001,2200.001,SENSOR,2,GPS,18,50,22,47,4032817,8,5125284,12,561,81
2013481,2200005,2200.005,SENSOR,3,GPS,18,50,22,47,4032434,8,5125500,12,563,74
2013935,2200501,2200.501,SENSOR,1,GPS,18,50,23,47,4033068,8,5125250,12,564,106
2013936,2200501,2200.501,SENSOR,2,GPS,18,50,23,47,4032950,8,5125550,12,561,75
2013944,2200501,2200.501,SENSOR,3,GPS,18,50,22,47,4032434,8,5125500,12,563,74
2014398,2201001,2201.001,SENSOR,1,GPS,18,50,23,47,4033068,8,5125250,12,564,106
2014406,2201001,2201.001,SENSOR,2,GPS,18,50,23,47,4032950,8,5125550,12,561,75
2014407,2201006,2201.006,SENSOR,3,GPS,18,50,23,47,4032517,8,5125651,12,562,74
2014861,2201501,2201.501,SENSOR,1,GPS,18,50,23,47,4033068,8,5125250,12,564,106
2014862,2201501,2201.501,SENSOR,2,GPS,18,50,24,47,4033034,8,5125700,12,561,75
2014870,2201501,2201.501,SENSOR,3,GPS,18,50,24,47,4032568,8,5125817,12,562,74
2015324,2202001,2202.001,SENSOR,1,GPS,18,50,24,47,4033134,8,5125400,12,564,81
2015332,2202001,2202.001,SENSOR,2,GPS,18,50,24,47,4033034,8,5125700,12,561,75
2015333,2202006,2202.006,SENSOR,3,GPS,18,50,24,47,4032568,8,5125817,12,562,74
2015829,2204002,2204.002,SENSOR,1,GPS,18,50,26,47,4033267,8,5125650,12,563,81
2015830,2204002,2204.002,SENSOR,2,GPS,18,50,26,47,4033118,8,5126033,12,559,75
2015952,2205502,2205.502,SENSOR,1,GPS,18,50,28,47,4033418,8,5125951,12,562,81
2016203,2206001,2206.001,SENSOR,1,GPS,18,50,28,47,4033418,8,5125951,12,562,81
2016211,2206001,2206.001,SENSOR,2,GPS,18,50,28,47,4033316,8,5126267,12,559,85
2016212,2206006,2206.006,SENSOR,3,GPS,18,50,28,47,4033034,8,5126416,12,560,84
2016666,2206501,2206.501,SENSOR,1,GPS,18,50,29,47,4033484,8,5126084,12,560,106
2016667,2206501,2206.501,SENSOR,2,GPS,18,50,29,47,4033468,8,5126418,12,559,74
2016675,2206501,2206.501,SENSOR,3,GPS,18,50,29,47,4033133,8,5126534,12,560,74
2017129,2207001,2207.001,SENSOR,1,GPS,18,50,29,47,4033484,8,5126084,12,560,106
2017130,2207001,2207.001,SENSOR,2,GPS,18,50,29,47,4033468,8,5126418,12,559,74
2017138,2207001,2207.001,SENSOR,3,GPS,18,50,29,47,4033133,8,5126534,12,560,74
2017592,2207501,2207.501,SENSOR,1,GPS,18,50,30,47,4033551,8,5126184,12,560,81
2017593,2207501,2207.501,SENSOR,2,GPS,18,50,29,47,4033468,8,5126418,12,559,74
2017594,2207501,2207.501,SENSOR,3,GPS,18,50,30,47,4033217,8,5126650,12,559,74
2018055,2208001,2208.001,SENSOR,1,GPS,18,50,30,47,4033551,8,5126184,12,560,81
2018056,2208001,2208.001,SENSOR,2,GPS,18,50,30,47,4033634,8,5126534,12,559,74
2018064,2208001,2208.001,SENSOR,3,GPS,18,50,30,47,4033217,8,5126650,12,559,74
2018518,2208501,2208.501,SENSOR,1,GPS,18,50,30,47,4033551,8,5126184,12,560,81
2018519,2208501,2208.501,SENSOR,2,GPS,18,50,31,47,4033784,8,5126666,12,559,84
2018527,2208501,2208.501,SENSOR,3,GPS,18,50,30,47,4033217,8,5126650,12,559,74
2018988,2209001,2209.001,SENSOR,1,GPS,18,50,31,47,4033700,8,5126300,12,559,81
2018989,2209005,2209.005,SENSOR,2,GPS,18,50,31,47,4033784,8,5126666,12,559,84
2018990,2209005,2209.005,SENSOR,3,GPS,18,50,31,47,4033400,8,5126751,12,561,74
2019451,2209505,2209.505,SENSOR,1,GPS,18,50,32,47,4033767,8,5126400,12,559,106
2019452,2209505,2209.505,SENSOR,2,GPS,18,50,32,47,4033917,8,5126733,12,560,74
2019453,2209505,2209.505,SENSOR,3,GPS,18,50,32,47,4033500,8,5126883,12,561,74
2019907,2210001,2210.001,SENSOR,1,GPS,18,50,32,47,4033767,8,5126400,12,559,106
2019915,2210001,2210.001,SENSOR,2,GPS,18,50,32,47,4033917,8,5126733,12,560,74
2019916,2210006,2210.006,SENSOR,3,GPS,18,50,32,47,4033500,8,5126883,12,561,74
2020370,2210501,2210.501,SENSOR,1,GPS,18,50,33,47,4033933,8,5126500,12,560,81
2020371,2210501,2210.501,SENSOR,2,GPS,18,50,32,47,4033917,8,5126733,12,560,74
2020379,2210501,2210.501,SENSOR,3,GPS,18,50,33,47,4033567,8,5127016,12,561,74
2020833,2211001,2211.001,SENSOR,1,GPS,18,50,33,47,4033933,8,5126500,12,560,81
2020841,2211001,2211.001,SENSOR,2,GPS,18,50,32,47,4033917,8,5126733,12,560,74
2020842,2211005,2211.005,SENSOR,3,GPS,18,50,33,47,4033567,8,5127016,12,561,74
2021296,2211501,2211.501,SENSOR,1,GPS,18,50,33,47,4033933,8,5126500,12,560,81
2021304,2211501,2211.501,SENSOR,2,GPS,18,50,34,47,4034050,8,5127017,12,560,103
2021305,2211505,2211.505,SENSOR,3,GPS,18,50,33,47,4033567,8,5127016,12,561,74
2021766,2212001,2212.001,SENSOR,1,GPS,18,50,34,47,4033984,8,5126684,12,559,81
2021767,2212006,2212.006,SENSOR,2,GPS,18,50,34,47,4034050,8,5127017,12,560,103
2021768,2212006,2212.006,SENSOR,3,GPS,18,50,33,47,4033567,8,5127016,12,561,74
2022222,2212501,2212.501,SENSOR,1,GPS,18,50,35,47,4034067,8,5126884,11,559,106
2022230,2212501,2212.501,SENSOR,2,GPS,18,50,35,47,4034067,8,5127251,12,560,74
2022231,2212506,2212.506,SENSOR,3,GPS,18,50,35,47,4033750,8,5127284,12,561,80
2022685,2213001,2213.001,SENSOR,1,GPS,18,50,35,47,4034067,8,5126884,11,559,106
2022693,2213001,2213.001,SENSOR,2,GPS,18,50,35,47,4034067,8,5127251,12,560,74
2022694,2213005,2213.005,SENSOR,3,GPS,18,50,35,47,4033750,8,5127284,12,561,80
2023148,2213501,2213.501,SENSOR,1,GPS,18,50,36,47,4034200,8,5127051,11,559,106
2023149,2213501,2213.501,SENSOR,2,GPS,18,50,36,47,4034101,8,5127433,12,559,74
2023157,2213501,2213.501,SENSOR,3,GPS,18,50,36,47,4033817,8,5127434,12,561,74
2023611,2214001,2214.001,SENSOR,1,GPS,18,50,36,47,4034200,8,5127051,11,559,106
2023612,2214001,2214.001,SENSOR,2,GPS,18,50,36,47,4034101,8,5127433,12,559,74
2023620,2214001,2214.001,SENSOR,3,GPS,18,50,36,47,4033817,8,5127434,12,561,74
2024074,2214501,2214.501,SENSOR,1,GPS,18,50,37,47,4034300,8,5127184,11,559,106
2024075,2214501,2214.501,SENSOR,2,GPS,18,50,36,47,4034101,8,5127433,12,559,74
2024083,2214501,2214.501,SENSOR,3,GPS,18,50,37,47,4033917,8,5127600,12,561,74
2024537,2215001,2215.001,SENSOR,1,GPS,18,50,37,47,4034300,8,5127184,11,559,106
2024545,2215001,2215.001,SENSOR,2,GPS,18,50,37,47,4034167,8,5127551,12,558,80
2024546,2215005,2215.005,SENSOR,3,GPS,18,50,37,47,4033917,8,5127600,12,561,74
2025000,2215501,2215.501,SENSOR,1,GPS,18,50,37,47,4034300,8,5127184,11,559,106
2025001,2215501,2215.501,SENSOR,2,GPS,18,50,38,47,4034283,8,5127734,12,559,74
2025009,2215501,2215.501,SENSOR,3,GPS,18,50,37,47,4033917,8,5127600,12,561,74
2025470,2216001,2216.001,SENSOR,1,GPS,18,50,38,47,4034400,8,5127317,12,559,106
2025471,2216005,2216.005,SENSOR,2,GPS,18,50,38,47,4034283,8,5127734,12,559,74
2025472,2216005,2216.005,SENSOR,3,GPS,18,50,37,47,4033917,8,5127600,12,561,74
2025926,2216501,2216.501,SENSOR,1,GPS,18,50,39,47,4034483,8,5127450,12,559,81
2025934,2216501,2216.501,SENSOR,2,GPS,18,50,39,47,4034433,8,5127850,12,559,74
2025935,2216506,2216.506,SENSOR,3,GPS,18,50,39,47,4034100,8,5127867,12,561,74
2026389,2217001,2217.001,SENSOR,1,GPS,18,50,39,47,4034483,8,5127450,12,559,81
2026397,2217001,2217.001,SENSOR,2,GPS,18,50,39,47,4034433,8,5127850,12,559,74
2026398,2217005,2217.005,SENSOR,3,GPS,18,50,39,47,4034100,8,5127867,12,561,74
2026852,2217501,2217.501,SENSOR,1,GPS,18,50,40,47,4034550,8,5127550,12,560,81
2026853,2217501,2217.501,SENSOR,2,GPS,18,50,40,47,4034584,8,5127950,12,561,84
2026861,2217501,2217.501,SENSOR,3,GPS,18,50,40,47,4034150,8,5128001,12,560,74
2027315,2218001,2218.001,SENSOR,1,GPS,18,50,40,47,4034550,8,5127550,12,560,81
2027316,2218001,2218.001,SENSOR,2,GPS,18,50,40,47,4034584,8,5127950,12,561,84
2027324,2218001,2218.001,SENSOR,3,GPS,18,50,40,47,4034150,8,5128001,12,560,74
2027778,2218501,2218.501,SENSOR,1,GPS,18,50,40,47,4034550,8,5127550,12,560,81
2027779,2218501,2218.501,SENSOR,2,GPS,18,50,40,47,4034584,8,5127950,12,561,84
2027787,2218501,2218.501,SENSOR,3,GPS,18,50,41,47,4034234,8,5128150,12,560,74
2028241,2219001,2219.001,SENSOR,1,GPS,18,50,40,47,4034550,8,5127550,12,560,81
2028249,2219001,2219.001,SENSOR,2,GPS,18,50,41,47,4034700,8,5128018,12,560,74
2028250,2219005,2219.005,SENSOR,3,GPS,18,50,41,47,4034234,8,5128150,12,560,74
2028704,2219501,2219.501,SENSOR,1,GPS,18,50,42,47,4034751,8,5127851,11,560,87
2028712,2219501,2219.501,SENSOR,2,GPS,18,50,42,47,4034834,8,5128133,12,560,74
2028713,2219506,2219.506,SENSOR,3,GPS,18,50,41,47,4034234,8,5128150,12,560,74
2029174,2220001,2220.001,SENSOR,1,GPS,18,50,42,47,4034751,8,5127851,11,560,87
2029175,2220006,2220.006,SENSOR,2,GPS,18,50,42,47,4034834,8,5128133,12,560,74
2029176,2220006,2220.006,SENSOR,3,GPS,18,50,42,47,4034384,8,5128267,12,562,74
2029630,2220501,2220.501,SENSOR,1,GPS,18,50,43,47,4034883,8,5128033,12,561,81
2029638,2220501,2220.501,SENSOR,2,GPS,18,50,43,47,4034917,8,5128284,12,559,74
2029639,2220505,2220.505,SENSOR,3,GPS,18,50,43,47,4034467,8,5128433,12,562,74
2030093,2221001,2221.001,SENSOR,1,GPS,18,50,43,47,4034883,8,5128033,12,561,81
2030101,2221001,2221.001,SENSOR,2,GPS,18,50,43,47,4034917,8,5128284,12,559,74
2030102,2221006,2221.006,SENSOR,3,GPS,18,50,43,47,4034467,8,5128433,12,562,74
2030563,2221501,2221.501,SENSOR,1,GPS,18,50,44,47,4035000,8,5128183,12,561,106
2030564,2221505,2221.505,SENSOR,2,GPS,18,50,44,47,4035017,8,5128384,12,559,74
2030565,2221505,2221.505,SENSOR,3,GPS,18,50,44,47,4034533,8,5128534,12,561,74
2031019,2222001,2222.001,SENSOR,1,GPS,18,50,44,47,4035000,8,5128183,12,561,106
2031020,2222001,2222.001,SENSOR,2,GPS,18,50,44,47,4035017,8,5128384,12,559,74
2031028,2222001,2222.001,SENSOR,3,GPS,18,50,44,47,4034533,8,5128534,12,561,74
2031482,2222501,2222.501,SENSOR,1,GPS,18,50,44,47,4035000,8,5128183,12,561,106
2031483,2222501,2222.501,SENSOR,2,GPS,18,50,44,47,4035017,8,5128384,12,559,74
2031484,2222501,2222.501,SENSOR,3,GPS,18,50,45,47,4034666,8,5128667,12,562,74
2031945,2223001,2223.001,SENSOR,1,GPS,18,50,45,47,4035117,8,5128317,12,562,81
2031953,2223001,2223.001,SENSOR,2,GPS,18,50,45,47,4035083,8,5128400,12,558,74
2031954,2223006,2223.006,SENSOR,3,GPS,18,50,45,47,4034666,8,5128667,12,562,74
2032408,2223501,2223.501,SENSOR,1,GPS,18,50,46,47,4035218,8,5128468,12,562,81
2032409,2223501,2223.501,SENSOR,2,GPS,18,50,46,47,4035200,8,5128484,12,558,106
2032417,2223501,2223.501,SENSOR,3,GPS,18,50,45,47,4034666,8,5128667,12,562,74
2032871,2224001,2224.001,SENSOR,1,GPS,18,50,46,47,4035218,8,5128468,12,562,81
2032879,2224001,2224.001,SENSOR,2,GPS,18,50,46,47,4035200,8,5128484,12,558,106
2032880,2224006,2224.006,SENSOR,3,GPS,18,50,46,47,4034800,8,5128817,12,562,74
2033334,2224501,2224.501,SENSOR,1,GPS,18,50,47,47,4035350,8,5128634,12,562,106
2033335,2224501,2224.501,SENSOR,2,GPS,18,50,47,47,4035283,8,5128718,12,557,74
2033343,2224501,2224.501,SENSOR,3,GPS,18,50,47,47,4034883,8,5129000,12,562,74
2033797,2225001,2225.001,SENSOR,1,GPS,18,50,47,47,4035350,8,5128634,12,562,106
2033798,2225001,2225.001,SENSOR,2,GPS,18,50,47,47,4035283,8,5128718,12,557,74
2033806,2225001,2225.001,SENSOR,3,GPS,18,50,47,47,4034883,8,5129000,12,562,74
2034260,2225501,2225.501,SENSOR,1,GPS,18,50,47,47,4035350,8,5128634,12,562,106
2034261,2225501,2225.501,SENSOR,2,GPS,18,50,47,47,4035283,8,5128718,12,557,74
2034269,2225501,2225.501,SENSOR,3,GPS,18,50,48,47,4034951,8,5129134,12,561,74
2034723,2226001,2226.001,SENSOR,1,GPS,18,50,47,47,4035350,8,5128634,12,562,106
2034731,2226001,2226.001,SENSOR,2,GPS,18,50,47,47,4035283,8,5128718,12,557,74
2034732,2226006,2226.006,SENSOR,3,GPS,18,50,48,47,4034951,8,5129134,12,561,74
2035186,2226501,2226.501,SENSOR,1,GPS,18,50,49,47,4035500,8,5128883,12,563,81
2035194,2226501,2226.501,SENSOR,2,GPS,18,50,49,47,4035500,8,5129000,12,558,80
2035195,2226506,2226.506,SENSOR,3,GPS,18,50,49,47,4035033,8,5129267,12,561,74
2035649,2227001,2227.001,SENSOR,1,GPS,18,50,49,47,4035500,8,5128883,12,563,81
2035657,2227001,2227.001,SENSOR,2,GPS,18,50,49,47,4035500,8,5129000,12,558,80
2035658,2227006,2227.006,SENSOR,3,GPS,18,50,49,47,4035033,8,5129267,12,561,74
2036112,2227501,2227.501,SENSOR,1,GPS,18,50,50,47,4035617,8,5129016,12,564,106
2036113,2227501,2227.501,SENSOR,2,GPS,18,50,50,47,4035550,8,5129183,12,558,80
2036121,2227501,2227.501,SENSOR,3,GPS,18,50,49,47,4035033,8,5129267,12,561,74
2036575,2228001,2228.001,SENSOR,1,GPS,18,50,50,47,4035617,8,5129016,12,564,106
2036583,2228001,2228.001,SENSOR,2,GPS,18,50,50,47,4035550,8,5129183,12,558,80
2036584,2228005,2228.005,SENSOR,3,GPS,18,50,50,47,4035133,8,5129383,12,561,74
2037038,2228501,2228.501,SENSOR,1,GPS,18,50,51,47,4035833,8,5129083,12,566,81
2037039,2228501,2228.501,SENSOR,2,GPS,18,50,51,47,4035667,8,5129334,12,557,80
2037047,2228501,2228.501,SENSOR,3,GPS,18,50,51,47,4035200,8,5129534,12,560,74
2037501,2229001,2229.001,SENSOR,1,GPS,18,50,51,47,4035833,8,5129083,12,566,81
2037502,2229001,2229.001,SENSOR,2,GPS,18,50,51,47,4035667,8,5129334,12,557,80
2037510,2229001,2229.001,SENSOR,3,GPS,18,50,51,47,4035200,8,5129534,12,560,74
2037964,2229501,2229.501,SENSOR,1,GPS,18,50,51,47,4035833,8,5129083,12,566,81
2037965,2229501,2229.501,SENSOR,2,GPS,18,50,51,47,4035667,8,5129334,12,557,80
2037973,2229501,2229.501,SENSOR,3,GPS,18,50,52,47,4035267,8,5129684,12,561,74
2038427,2230001,2230.001,SENSOR,1,GPS,18,50,52,47,4035950,8,5129184,12,567,81
2038435,2230006,2230.006,SENSOR,2,GPS,18,50,52,47,4035767,8,5129517,12,558,107
2038436,2230006,2230.006,SENSOR,3,GPS,18,50,52,47,4035267,8,5129684,12,561,74
2038890,2230501,2230.501,SENSOR,1,GPS,18,50,53,47,4036067,8,5129368,12,567,106
2038898,2230501,2230.501,SENSOR,2,GPS,18,50,53,47,4035868,8,5129684,12,558,80
2038899,2230505,2230.505,SENSOR,3,GPS,18,50,52,47,4035267,8,5129684,12,561,74
2039353,2231001,2231.001,SENSOR,1,GPS,18,50,53,47,4036067,8,5129368,12,567,106
2039361,2231001,2231.001,SENSOR,2,GPS,18,50,53,47,4035868,8,5129684,12,558,80
2039362,2231005,2231.005,SENSOR,3,GPS,18,50,52,47,4035267,8,5129684,12,561,74
2039816,2231501,2231.501,SENSOR,1,GPS,18,50,54,47,4036101,8,5129617,12,565,81
2039824,2231501,2231.501,SENSOR,2,GPS,18,50,54,47,4035901,8,5129934,12,556,80
2039825,2231506,2231.506,SENSOR,3,GPS,18,50,54,47,4035417,8,5130017,12,560,74
2040279,2232001,2232.001,SENSOR,1,GPS,18,50,54,47,4036101,8,5129617,12,565,81
2040287,2232001,2232.001,SENSOR,2,GPS,18,50,54,47,4035901,8,5129934,12,556,80
2040288,2232006,2232.006,SENSOR,3,GPS,18,50,54,47,4035417,8,5130017,12,560,74
2040742,2232501,2232.501,SENSOR,1,GPS,18,50,55,47,4036150,8,5129800,12,564,81
2040743,2232501,2232.501,SENSOR,2,GPS,18,50,55,47,4035984,8,5130134,12,556,107
2040751,2232501,2232.501,SENSOR,3,GPS,18,50,55,47,4035501,8,5130183,12,560,74
2041205,2233001,2233.001,SENSOR,1,GPS,18,50,55,47,4036150,8,5129800,12,564,81
2041206,2233001,2233.001,SENSOR,2,GPS,18,50,55,47,4035984,8,5130134,12,556,107
2041214,2233001,2233.001,SENSOR,3,GPS,18,50,55,47,4035501,8,5130183,12,560,74
2041668,2233501,2233.501,SENSOR,1,GPS,18,50,55,47,4036150,8,5129800,12,564,81
2041669,2233501,2233.501,SENSOR,2,GPS,18,50,55,47,4035984,8,5130134,12,556,107
2041677,2233501,2233.501,SENSOR,3,GPS,18,50,56,47,4035568,8,5130333,12,559,74
2042131,2234001,2234.001,SENSOR,1,GPS,18,50,56,47,4036201,8,5129950,12,564,106
2042139,2234001,2234.001,SENSOR,2,GPS,18,50,56,47,4036051,8,5130334,12,555,88
2042140,2234005,2234.005,SENSOR,3,GPS,18,50,56,47,4035568,8,5130333,12,559,74
2042594,2234501,2234.501,SENSOR,1,GPS,18,50,57,47,4036283,8,5130050,12,564,81
2042602,2234501,2234.501,SENSOR,2,GPS,18,50,57,47,4036133,8,5130533,12,554,80
2042603,2234506,2234.506,SENSOR,3,GPS,18,50,56,47,4035568,8,5130333,12,559,74
2043057,2235001,2235.001,SENSOR,1,GPS,18,50,57,47,4036283,8,5130050,12,564,81
2043065,2235001,2235.001,SENSOR,2,GPS,18,50,57,47,4036133,8,5130533,12,554,80
2043066,2235006,2235.006,SENSOR,3,GPS,18,50,57,47,4035650,8,5130501,12,559,74
2043520,2235501,2235.501,SENSOR,1,GPS,18,50,58,47,4036334,8,5130183,12,564,81
2043528,2235501,2235.501,SENSOR,2,GPS,18,50,58,47,4036200,8,5130700,12,554,139
2043529,2235505,2235.505,SENSOR,3,GPS,18,50,58,47,4035750,8,5130633,12,559,74
2043983,2236001,2236.001,SENSOR,1,GPS,18,50,58,47,4036334,8,5130183,12,564,81
2043991,2236001,2236.001,SENSOR,2,GPS,18,50,58,47,4036200,8,5130700,12,554,139
2043992,2236005,2236.005,SENSOR,3,GPS,18,50,58,47,4035750,8,5130633,12,559,74
2044446,2236501,2236.501,SENSOR,1,GPS,18,50,58,47,4036334,8,5130183,12,564,81
2044447,2236501,2236.501,SENSOR,2,GPS,18,50,59,47,4036251,8,5130851,12,553,80
2044455,2236501,2236.501,SENSOR,3,GPS,18,50,59,47,4035916,8,5130766,12,559,74
2044909,2237001,2237.001,SENSOR,1,GPS,18,50,59,47,4036417,8,5130283,12,564,106
2044917,2237001,2237.001,SENSOR,2,GPS,18,50,59,47,4036251,8,5130851,12,553,80
2044918,2237005,2237.005,SENSOR,3,GPS,18,50,59,47,4035916,8,5130766,12,559,74
2045372,2237501,2237.501,SENSOR,1,GPS,18,51,0,47,4036518,8,5130367,12,564,81
2045373,2237501,2237.501,SENSOR,2,GPS,18,50,59,47,4036251,8,5130851,12,553,80
2045381,2237501,2237.501,SENSOR,3,GPS,18,51,0,47,4036067,8,5130900,12,559,74
2045835,2238001,2238.001,SENSOR,1,GPS,18,51,0,47,4036518,8,5130367,12,564,81
2045843,2238001,2238.001,SENSOR,2,GPS,18,51,0,47,4036333,8,5131000,12,553,80
2045844,2238006,2238.006,SENSOR,3,GPS,18,51,0,47,4036067,8,5130900,12,559,74
2046298,2238501,2238.501,SENSOR,1,GPS,18,51,1,47,4036668,8,5130484,12,565,81
2046299,2238501,2238.501,SENSOR,2,GPS,18,51,1,47,4036450,8,5131083,12,553,88
2046307,2238501,2238.501,SENSOR,3,GPS,18,51,0,47,4036067,8,5130900,12,559,74
2046761,2239001,2239.001,SENSOR,1,GPS,18,51,1,47,4036668,8,5130484,12,565,81
2046769,2239001,2239.001,SENSOR,2,GPS,18,51,1,47,4036450,8,5131083,12,553,88
2046770,2239006,2239.006,SENSOR,3,GPS,18,51,1,47,4036234,8,5131001,12,560,74
2047224,2239501,2239.501,SENSOR,1,GPS,18,51,2,47,4036783,8,5130600,12,564,106
2047225,2239501,2239.501,SENSOR,2,GPS,18,51,2,47,4036567,8,5131167,12,554,74
2047233,2239501,2239.501,SENSOR,3,GPS,18,51,2,47,4036334,8,5131050,12,560,74
2047687,2240001,2240.001,SENSOR,1,GPS,18,51,2,47,4036783,8,5130600,12,564,106
2047688,2240001,2240.001,SENSOR,2,GPS,18,51,2,47,4036567,8,5131167,12,554,74
2047696,2240001,2240.001,SENSOR,3,GPS,18,51,2,47,4036334,8,5131050,12,560,74
2048150,2240501,2240.501,SENSOR,1,GPS,18,51,2,47,4036783,8,5130600,12,564,106
2048151,2240501,2240.501,SENSOR,2,GPS,18,51,2,47,4036567,8,5131167,12,554,74
2048159,2240501,2240.501,SENSOR,3,GPS,18,51,3,47,4036434,8,5131150,12,560,74
2048613,2241001,2241.001,SENSOR,1,GPS,18,51,3,47,4036916,8,5130701,12,565,81
2048621,2241001,2241.001,SENSOR,2,GPS,18,51,2,47,4036567,8,5131167,12,554,74
2048622,2241005,2241.005,SENSOR,3,GPS,18,51,3,47,4036434,8,5131150,12,560,74
2049076,2241501,2241.501,SENSOR,1,GPS,18,51,4,47,4037017,8,5130851,12,565,81
2049084,2241501,2241.501,SENSOR,2,GPS,18,51,4,47,4036851,8,5131350,12,555,103
2049085,2241505,2241.505,SENSOR,3,GPS,18,51,4,47,4036567,8,5131234,12,561,74
2049539,2242001,2242.001,SENSOR,1,GPS,18,51,4,47,4037017,8,5130851,12,565,81
